"idhod","hodnota","stapro_kod","dsz_cis","dsz_kod","rok","obec_kod","obec_txt","okres_kod","okres_txt","dsz_txt"
"1343470527","1","6098","2910","131","2023","565971","Louny","40487","Louny","Azylové domy"
"1343470534","2","6098","2910","102","2023","565971","Louny","40487","Louny","Sociální poradny"
"1343480526","1","6098","2910","133","2023","566560","Petrohrad","40487","Louny","Chráněné bydlení"
"1343480763","1","6098","2910","123","2023","566560","Petrohrad","40487","Louny","Centra sociálně rehabilitačních služeb"
"1343482183","1","6098","2910","135","2023","566616","Podbořany","40487","Louny","Domovy se zvláštním režimem"
"1343482182","1","6098","2910","130","2023","566616","Podbořany","40487","Louny","Domovy pro seniory"
"1343482192","1","6098","2910","102","2023","566616","Podbořany","40487","Louny","Sociální poradny"
"1343482426","1","6098","2910","115","2023","566624","Postoloprty","40487","Louny","Nízkoprahová zařízení pro děti a mládež"
"1343481985","1","6098","2910","129","2023","566853","Tuchořice","40487","Louny","Domovy pro osoby se zdravotním postižením"
"1343481988","1","6098","2910","133","2023","566853","Tuchořice","40487","Louny","Chráněné bydlení"
"1343480802","1","6098","2910","135","2023","566934","Vroutek","40487","Louny","Domovy se zvláštním režimem"
"1343482236","1","6098","2910","135","2023","566985","Žatec","40487","Louny","Domovy se zvláštním režimem"
"1343482234","1","6098","2910","129","2023","566985","Žatec","40487","Louny","Domovy pro osoby se zdravotním postižením"
"1343482232","1","6098","2910","128","2023","566985","Žatec","40487","Louny","Stacionáře denní"
"1343482237","1","6098","2910","133","2023","566985","Žatec","40487","Louny","Chráněné bydlení"
"1343482455","1","6098","2910","118","2023","566985","Žatec","40487","Louny","Sociálně terapeutické dílny"
"1343482456","1","6098","2910","123","2023","566985","Žatec","40487","Louny","Centra sociálně rehabilitačních služeb"
"1343482233","1","6098","2910","156","2023","566985","Žatec","40487","Louny","Stacionáře týdenní"
"1343482235","1","6098","2910","130","2023","566985","Žatec","40487","Louny","Domovy pro seniory"
"1343482238","2","6098","2910","131","2023","566985","Žatec","40487","Louny","Azylové domy"
"1343482451","1","6098","2910","115","2023","566985","Žatec","40487","Louny","Nízkoprahová zařízení pro děti a mládež"
"1343483655","2","6098","2910","135","2023","567027","Most","40495","Most","Domovy se zvláštním režimem"
"1343483660","1","6098","2910","114","2023","567027","Most","40495","Most","Nízkoprahová denní centra"
"1343483662","1","6098","2910","134","2023","567027","Most","40495","Most","Noclehárny"
"1343483669","1","6098","2910","125","2023","567027","Most","40495","Most","Služby následné péče"
"1343483653","1","6098","2910","129","2023","567027","Most","40495","Most","Domovy pro osoby se zdravotním postižením"
"1343483658","2","6098","2910","132","2023","567027","Most","40495","Most","Domy na půl cesty"
"1343483651","3","6098","2910","128","2023","567027","Most","40495","Most","Stacionáře denní"
"1343483659","1","6098","2910","122","2023","567027","Most","40495","Most","Zařízení pro krizovou pomoc"
"1343483666","2","6098","2910","123","2023","567027","Most","40495","Most","Centra sociálně rehabilitačních služeb"
"1343483654","4","6098","2910","130","2023","567027","Most","40495","Most","Domovy pro seniory"
"1343483657","3","6098","2910","131","2023","567027","Most","40495","Most","Azylové domy"
"1343483664","8","6098","2910","102","2023","567027","Most","40495","Most","Sociální poradny"
"1343483661","4","6098","2910","115","2023","567027","Most","40495","Most","Nízkoprahová zařízení pro děti a mládež"
"1343483921","2","6098","2910","135","2023","567256","Litvínov","40495","Most","Domovy se zvláštním režimem"
"1343483919","1","6098","2910","129","2023","567256","Litvínov","40495","Most","Domovy pro osoby se zdravotním postižením"
"1343483922","1","6098","2910","133","2023","567256","Litvínov","40495","Most","Chráněné bydlení"
"1343480361","2","6098","2910","118","2023","567256","Litvínov","40495","Most","Sociálně terapeutické dílny"
"1343480362","1","6098","2910","123","2023","567256","Litvínov","40495","Most","Centra sociálně rehabilitačních služeb"
"1343483920","2","6098","2910","130","2023","567256","Litvínov","40495","Most","Domovy pro seniory"
"1343480360","2","6098","2910","102","2023","567256","Litvínov","40495","Most","Sociální poradny"
"1343480357","1","6098","2910","115","2023","567256","Litvínov","40495","Most","Nízkoprahová zařízení pro děti a mládež"
"1343482040","1","6098","2910","135","2023","567311","Meziboří","40495","Most","Domovy se zvláštním režimem"
"1343482038","1","6098","2910","129","2023","567311","Meziboří","40495","Most","Domovy pro osoby se zdravotním postižením"
"1343482041","1","6098","2910","133","2023","567311","Meziboří","40495","Most","Chráněné bydlení"
"1343482039","2","6098","2910","130","2023","567311","Meziboří","40495","Most","Domovy pro seniory"
"1343482481","1","6098","2910","129","2023","567329","Nová Ves v Horách","40495","Most","Domovy pro osoby se zdravotním postižením"
"1343482751","1","6098","2910","102","2023","567337","Obrnice","40495","Most","Sociální poradny"
"1343482748","2","6098","2910","115","2023","567337","Obrnice","40495","Most","Nízkoprahová zařízení pro děti a mládež"
"1343480606","1","6098","2910","135","2023","567442","Teplice","40509","Teplice","Domovy se zvláštním režimem"
"1343480611","1","6098","2910","114","2023","567442","Teplice","40509","Teplice","Nízkoprahová denní centra"
"1343480602","1","6098","2910","128","2023","567442","Teplice","40509","Teplice","Stacionáře denní"
"1343480607","2","6098","2910","133","2023","567442","Teplice","40509","Teplice","Chráněné bydlení"
"1343480616","1","6098","2910","118","2023","567442","Teplice","40509","Teplice","Sociálně terapeutické dílny"
"1343480617","3","6098","2910","123","2023","567442","Teplice","40509","Teplice","Centra sociálně rehabilitačních služeb"
"1343480615","4","6098","2910","102","2023","567442","Teplice","40509","Teplice","Sociální poradny"
"1343480612","1","6098","2910","115","2023","567442","Teplice","40509","Teplice","Nízkoprahová zařízení pro děti a mládež"
"1343480867","2","6098","2910","115","2023","567451","Bílina","40509","Teplice","Nízkoprahová zařízení pro děti a mládež"
"1343481552","1","6098","2910","135","2023","567477","Bystřany","40509","Teplice","Domovy se zvláštním režimem"
"1343481551","1","6098","2910","130","2023","567477","Bystřany","40509","Teplice","Domovy pro seniory"
"1343482264","2","6098","2910","135","2023","567507","Dubí","40509","Teplice","Domovy se zvláštním režimem"
"1343482263","3","6098","2910","130","2023","567507","Dubí","40509","Teplice","Domovy pro seniory"
"1343482273","1","6098","2910","102","2023","567507","Dubí","40509","Teplice","Sociální poradny"
"1343482270","1","6098","2910","115","2023","567507","Dubí","40509","Teplice","Nízkoprahová zařízení pro děti a mládež"
"1343482510","1","6098","2910","134","2023","567515","Duchcov","40509","Teplice","Noclehárny"
"1343482505","1","6098","2910","131","2023","567515","Duchcov","40509","Teplice","Azylové domy"
"1343482512","1","6098","2910","102","2023","567515","Duchcov","40509","Teplice","Sociální poradny"
"1343482509","1","6098","2910","115","2023","567515","Duchcov","40509","Teplice","Nízkoprahová zařízení pro děti a mládež"
"1343482756","1","6098","2910","129","2023","567523","Háj u Duchcova","40509","Teplice","Domovy pro osoby se zdravotním postižením"
"1343482759","1","6098","2910","133","2023","567523","Háj u Duchcova","40509","Teplice","Chráněné bydlení"
"1343482993","1","6098","2910","118","2023","567523","Háj u Duchcova","40509","Teplice","Sociálně terapeutické dílny"
"1343482755","1","6098","2910","156","2023","567523","Háj u Duchcova","40509","Teplice","Stacionáře týdenní"
"1343481570","1","6098","2910","129","2023","567639","Krupka","40509","Teplice","Domovy pro osoby se zdravotním postižením"
"1343481568","1","6098","2910","128","2023","567639","Krupka","40509","Teplice","Stacionáře denní"
"1343481582","1","6098","2910","118","2023","567639","Krupka","40509","Teplice","Sociálně terapeutické dílny"
"1343481583","1","6098","2910","123","2023","567639","Krupka","40509","Teplice","Centra sociálně rehabilitačních služeb"
"1343481574","1","6098","2910","131","2023","567639","Krupka","40509","Teplice","Azylové domy"
"1343481578","1","6098","2910","115","2023","567639","Krupka","40509","Teplice","Nízkoprahová zařízení pro děti a mládež"
"1343483230","1","6098","2910","129","2023","567710","Modlany","40509","Teplice","Domovy pro osoby se zdravotním postižením"
"1343480648","1","6098","2910","132","2023","567779","Osek","40509","Teplice","Domy na půl cesty"
"1343480647","2","6098","2910","131","2023","567779","Osek","40509","Teplice","Azylové domy"
"1343480887","1","6098","2910","128","2023","567787","Proboštov","40509","Teplice","Stacionáře denní"
"1343480888","1","6098","2910","156","2023","567787","Proboštov","40509","Teplice","Stacionáře týdenní"
"1343458577","1","6098","2910","129","2023","553697","Trmice","40517","Ústí nad Labem","Domovy pro osoby se zdravotním postižením"
"1343458588","1","6098","2910","102","2023","553697","Trmice","40517","Ústí nad Labem","Sociální poradny"
"1343458585","2","6098","2910","115","2023","553697","Trmice","40517","Ústí nad Labem","Nízkoprahová zařízení pro děti a mládež"
"1343455992","2","6098","2910","135","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Domovy se zvláštním režimem"
"1343455997","1","6098","2910","114","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Nízkoprahová denní centra"
"1343455999","1","6098","2910","134","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Noclehárny"
"1343456052","1","6098","2910","125","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Služby následné péče"
"1343455990","3","6098","2910","129","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Domovy pro osoby se zdravotním postižením"
"1343456051","1","6098","2910","124","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Intervenční centra"
"1343455988","2","6098","2910","128","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Stacionáře denní"
"1343455993","3","6098","2910","133","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Chráněné bydlení"
"1343455996","2","6098","2910","122","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Zařízení pro krizovou pomoc"
"1343456048","2","6098","2910","118","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Sociálně terapeutické dílny"
"1343456049","6","6098","2910","123","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Centra sociálně rehabilitačních služeb"
"1343455991","5","6098","2910","130","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Domovy pro seniory"
"1343455994","2","6098","2910","131","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Azylové domy"
"1343456047","14","6098","2910","102","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Sociální poradny"
"1343455998","5","6098","2910","115","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Nízkoprahová zařízení pro děti a mládež"
"1343456050","1","6098","2910","108","2023","554804","Ústí nad Labem","40517","Ústí nad Labem","Služby rané péče"
"1343480660","1","6098","2910","135","2023","568007","Chabařovice","40517","Ústí nad Labem","Domovy se zvláštním režimem"
"1343481135","1","6098","2910","130","2023","568015","Chlumec","40517","Ústí nad Labem","Domovy pro seniory"
"1343480923","1","6098","2910","135","2023","568350","Velké Březno","40517","Ústí nad Labem","Domovy se zvláštním režimem"
"1343461445","1","6098","2910","135","2023","561380","Česká Lípa","40525","Česká Lípa","Domovy se zvláštním režimem"
"1343465000","1","6098","2910","129","2023","561380","Česká Lípa","40525","Česká Lípa","Domovy pro osoby se zdravotním postižením"
"1343464998","1","6098","2910","128","2023","561380","Česká Lípa","40525","Česká Lípa","Stacionáře denní"
"1343465001","1","6098","2910","130","2023","561380","Česká Lípa","40525","Česká Lípa","Domovy pro seniory"
"1343461447","3","6098","2910","131","2023","561380","Česká Lípa","40525","Česká Lípa","Azylové domy"
"1343461454","3","6098","2910","102","2023","561380","Česká Lípa","40525","Česká Lípa","Sociální poradny"
"1343461451","1","6098","2910","115","2023","561380","Česká Lípa","40525","Česká Lípa","Nízkoprahová zařízení pro děti a mládež"
"1343464762","1","6098","2910","128","2023","561495","Doksy","40525","Česká Lípa","Stacionáře denní"
"1343465008","1","6098","2910","123","2023","561495","Doksy","40525","Česká Lípa","Centra sociálně rehabilitačních služeb"
"1343464765","1","6098","2910","130","2023","561495","Doksy","40525","Česká Lípa","Domovy pro seniory"
"1343462431","1","6098","2910","123","2023","561533","Dubá","40525","Česká Lípa","Centra sociálně rehabilitačních služeb"
"1343462664","1","6098","2910","129","2023","561665","Jestřebí","40525","Česká Lípa","Domovy pro osoby se zdravotním postižením"
"1343464353","1","6098","2910","130","2023","561835","Mimoň","40525","Česká Lípa","Domovy pro seniory"
